##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	SRR292770_2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5102041
Total Bases	250 Mbp
Sequences flagged as poor quality	0
Sequence length	49
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	37.753025504891085	39.0	38.0	39.0	35.0	39.0
2	37.506666841759994	39.0	37.0	39.0	35.0	39.0
3	37.450197871792874	39.0	37.0	39.0	35.0	39.0
4	37.42270789278252	39.0	37.0	39.0	34.0	39.0
5	37.43324112840332	39.0	37.0	39.0	35.0	39.0
6	37.4529334436944	39.0	37.0	39.0	35.0	39.0
7	37.3938304298221	39.0	37.0	39.0	34.0	39.0
8	37.34146354370731	39.0	37.0	39.0	34.0	39.0
9	37.26025094663097	39.0	37.0	39.0	34.0	39.0
10	37.26042636662465	39.0	37.0	39.0	34.0	39.0
11	37.17484963370541	39.0	37.0	39.0	34.0	39.0
12	37.09056454073968	39.0	37.0	39.0	33.0	39.0
13	37.02985785492512	39.0	36.0	39.0	33.0	39.0
14	36.944578649995165	39.0	36.0	39.0	33.0	39.0
15	36.875263840490504	39.0	36.0	39.0	33.0	39.0
16	36.80000199919993	38.0	36.0	39.0	33.0	39.0
17	36.665699864034806	38.0	36.0	39.0	33.0	39.0
18	36.789733755569586	38.0	36.0	39.0	33.0	39.0
19	36.767269020378315	38.0	36.0	39.0	33.0	39.0
20	36.72470664191056	38.0	36.0	39.0	33.0	39.0
21	36.72986536172485	38.0	36.0	39.0	33.0	39.0
22	36.65301082449161	38.0	36.0	39.0	33.0	39.0
23	36.621608685622085	38.0	36.0	39.0	32.0	39.0
24	36.618012085751566	38.0	36.0	39.0	32.0	39.0
25	36.56151724378538	38.0	36.0	39.0	32.0	39.0
26	36.59963845841302	38.0	36.0	39.0	32.0	39.0
27	36.52301245717155	38.0	36.0	39.0	32.0	39.0
28	36.43987553216448	38.0	36.0	39.0	32.0	39.0
29	36.36437731488242	38.0	36.0	39.0	31.0	39.0
30	36.31407195669341	38.0	36.0	39.0	31.0	39.0
31	36.29175814149671	38.0	36.0	39.0	31.0	39.0
32	36.204359784643046	38.0	36.0	39.0	31.0	39.0
33	36.1357194111141	38.0	35.0	39.0	31.0	39.0
34	36.03824861462305	38.0	35.0	39.0	31.0	39.0
35	35.98547444052292	37.0	35.0	39.0	31.0	39.0
36	35.8963361917319	37.0	35.0	39.0	30.0	39.0
37	35.7273222618164	37.0	35.0	39.0	30.0	39.0
38	35.655722680393986	37.0	35.0	39.0	30.0	39.0
39	35.48120075867677	37.0	34.0	39.0	29.0	39.0
40	35.40792694531463	37.0	34.0	39.0	29.0	39.0
41	35.485562934519734	37.0	35.0	39.0	29.0	39.0
42	35.30486564102484	37.0	34.0	39.0	29.0	39.0
43	35.21437969628233	37.0	34.0	39.0	29.0	39.0
44	35.12544469948399	37.0	34.0	39.0	29.0	39.0
45	35.108948164077866	37.0	34.0	39.0	29.0	39.0
46	35.26273583454151	37.0	34.0	39.0	29.0	39.0
47	34.914333107084005	37.0	33.0	39.0	28.0	39.0
48	34.792029111486954	36.0	33.0	39.0	28.0	39.0
49	34.73251861362933	36.0	33.0	39.0	28.0	39.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1107	19	-0.18927234457208897
1107	20	-0.25225874768875656
1107	21	-0.19024378713386625
1107	22	-0.38183221527871325
1107	23	-0.2058204116839235
1107	24	-0.3369292416862919
1107	25	-0.33553703965695547
1107	26	-0.20484237954912032
1107	27	-0.247935710735959
1107	28	-0.2869068956103362
1107	29	-0.22611158137823395
1107	30	-0.16735556531182283
1107	31	-0.14013849322660832
1107	32	-0.24452109012938195
1107	33	-0.09907125346205703
1107	34	-0.1463321914378568
1107	35	-0.17870996121002491
1107	36	-0.3936402948552171
1107	37	-0.25268957356088606
1107	38	-0.2982320838714969
1107	39	-0.22027792752276554
1107	40	-0.40630323922536604
1107	41	-0.27371565820755706
1107	42	-0.21635592650508073
1107	43	-0.39153411855277653
1107	44	-0.6452376907486084
1107	45	-0.2625155923324698
1107	46	-0.28382915878491133
1107	47	-0.45309854179812703
1107	48	-0.301304253046041
1107	49	-0.35461067255129564
1108	1	-0.37617184086068534
1108	2	-0.40414872595827944
1108	3	-0.5101280331564411
1108	4	-0.451992726474991
1108	5	-0.4523365934193677
1108	6	-0.2995035445200642
1108	7	-0.32161468899726486
1108	8	-0.28738647092897907
1108	9	-0.36495511251777657
1108	10	-0.3781477026646982
1108	11	-0.3741185014684305
1108	12	-0.4200856543729756
1108	13	-0.37672424721031916
1108	14	-0.3287536388187391
1108	15	-0.3966206230890279
1108	16	-0.3853364211839576
1108	17	-0.4004391920300989
1108	18	-0.4279945127710292
1108	19	-0.35217225672205643
1108	20	-0.38187567763162633
1108	21	-0.6580336283995365
1108	22	-0.6176083371461516
1108	23	-0.6995451647252509
1108	24	-0.42159819386134245
1108	25	-0.39557361297841
1108	26	-0.4569002742770465
1108	27	-0.5874531067760884
1108	28	-0.4749185504271125
1108	29	-0.4870183633811891
1108	30	-0.4842757224155534
1108	31	-0.42151868713960283
1108	32	-0.38452589633266854
1108	33	-0.31955621494202546
1108	34	-0.45342955337958557
1108	35	-0.4542955145133547
1108	36	-0.26182394313255486
1108	37	-0.2958257764665646
1108	38	-0.2509085989606348
1108	39	-0.3815758625267236
1108	40	-0.2174339935039029
1108	41	-0.2170586552849585
1108	42	-0.35589389699784135
1108	43	-0.19278006406638326
1108	44	-0.2656821955860593
1108	45	-0.3430991989475203
1108	46	-0.19093515450615683
1108	47	-0.0908846878866072
1108	48	-0.16584765644535082
1108	49	-0.13614702560906267
1201	1	0.12746388593710378
1201	2	0.16221793272452345
1201	3	0.15663140681505894
1201	4	0.15952655470478305
1201	5	0.13406066487094392
1201	6	0.10138828201660743
1201	7	0.15084600520841462
1201	8	0.12955123721366846
1201	9	0.2031705762728535
1201	10	0.13784320598036715
1201	11	0.13087229869639572
1201	12	0.20708324493464403
1201	13	0.16213459584039214
1201	14	0.19539673599231833
1201	15	0.19895546786001006
1201	16	0.17560576438522446
1201	17	0.1726368903275599
1201	18	0.2180442618715901
1201	19	0.16020496857462518
1201	20	0.1645611404885159
1201	21	0.2851340676750098
1201	22	0.326464323049116
1201	23	0.22472718255473723
1201	24	0.22374045357896932
1201	25	0.19214589981862673
1201	26	0.13743140934331421
1201	27	0.1674044379805224
1201	28	0.22644378713756907
1201	29	0.2254345331184311
1201	30	0.16932120588561617
1201	31	0.16000030660514852
1201	32	0.19014562594816198
1201	33	0.1420664210428768
1201	34	0.20002972660807927
1201	35	0.20918652804686388
1201	36	0.34290382462262414
1201	37	0.19270542754267694
1201	38	0.23890499295656298
1201	39	0.3370870304940965
1201	40	0.24331847515482963
1201	41	0.27056759167393096
1201	42	0.20963065415735116
1201	43	0.2876746377770516
1201	44	0.17254730135434215
1201	45	0.2155138246634607
1201	46	0.18159425836645937
1201	47	0.2068880636843744
1201	48	0.12858519676053248
1201	49	0.16095007883306778
1202	1	0.06217984504544205
1202	2	0.06965060069418172
1202	3	0.15519154433537352
1202	4	0.14562474594276154
1202	5	0.08027728965412706
1202	6	0.08063968379998698
1202	7	0.055777038054429795
1202	8	0.09787175751097266
1202	9	0.08542752491245409
1202	10	0.1755586534648188
1202	11	0.17225502692883055
1202	12	0.1522853118358256
1202	13	0.11869453362669447
1202	14	0.16511248854553173
1202	15	0.03478706776441953
1202	16	0.01172537584977107
1202	17	0.0535937494719505
1202	18	-0.07886467367950445
1202	19	0.015464172810389698
1202	20	0.13322831023745607
1202	21	0.15903102574652905
1202	22	0.1398048041405957
1202	23	0.2026153948111329
1202	24	0.16783248338123968
1202	25	0.16811889241024858
1202	26	0.23576885203985398
1202	27	0.12869214760082315
1202	28	0.06101145713879674
1202	29	0.23940128801093152
1202	30	0.14310246977038332
1202	31	0.19749579237400638
1202	32	0.08255496066044543
1202	33	0.1624277972208219
1202	34	0.11863940827628028
1202	35	0.1480056576402049
1202	36	0.09064593154916878
1202	37	0.04525700606298244
1202	38	-0.025817173869747023
1202	39	-0.2983232881736768
1202	40	0.15819784157032046
1202	41	0.005636544764804796
1202	42	0.13487429845252308
1202	43	0.028297149745561967
1202	44	0.13361757583100342
1202	45	-0.03840934647229943
1202	46	0.07416820333657625
1202	47	0.12511335609881513
1202	48	0.16253243923401328
1202	49	-0.13702447025539755
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
18	15.0
19	143.0
20	684.0
21	1691.0
22	3298.0
23	5834.0
24	9548.0
25	14939.0
26	22181.0
27	31296.0
28	44752.0
29	62550.0
30	86555.0
31	118956.0
32	164419.0
33	228359.0
34	319734.0
35	455041.0
36	666757.0
37	1056573.0
38	1802224.0
39	6492.0
>>END_MODULE
>>Per base sequence content	pass
#Base	G	A	T	C
1	20.466828863194163	24.402489121510392	26.62332584156027	28.507356173735175
2	28.06815938954626	28.097676988483627	21.977420408812865	21.856743213157245
3	24.733827109582222	26.12793585939431	23.75884474468159	25.37939228634188
4	24.31130992479284	23.836186341897292	25.00352309987317	26.848980633436696
5	25.093271496642227	24.73257270962738	25.856044669182392	24.318111124548
6	24.792333107476008	24.90250470350983	24.48373111858568	25.82143107042848
7	25.807279870937926	24.815402306645517	25.252521490909224	24.12479633150733
8	24.132695131222974	25.394268685806328	25.631663877260102	24.841372305710596
9	24.183576729391238	24.839725905769868	26.026917463030973	24.949779901807922
10	24.540708316534502	25.303795089063374	25.233137091607066	24.922359502795057
11	24.34796192347337	25.253305490881	25.372512686589545	25.026219899056084
12	24.38626032209463	25.125141095494918	25.42678508463574	25.061813497774715
13	24.358506723093758	25.236390691489934	25.45902708347503	24.94607550194128
14	24.462778719339966	25.41441748508097	25.28856588961163	24.834237905967434
15	24.31913032451131	25.302011489127587	25.4052250854119	24.973633100949208
16	24.400881921568253	25.156853894353258	25.47807828278918	24.96418590128931
17	24.52592991706652	25.16839829393766	25.393896285819732	24.91177550317608
18	24.43508392033698	25.024887099104063	25.38166588626003	25.15836309429893
19	24.477831518798066	25.011049499602215	25.376079886461124	25.135039095138595
20	24.655877912388398	25.04973989820936	25.247719491082098	25.046662698320144
21	24.575400315285588	24.90803190331085	25.27437549012248	25.24219229128108
22	24.53608271670102	24.961461501387387	25.238409491417258	25.264046290494335
23	24.73349390959422	25.025769099072313	25.12545469548363	25.115282295849838
24	24.63929631298533	24.926161902658173	25.1297666953284	25.304775089028098
25	24.641413112909127	24.931101102480362	25.124259095526675	25.30322668908384
26	24.776947108029905	25.015537899440638	25.029159898950244	25.17835509357922
27	24.707269110538313	24.986353500491273	25.032648698824644	25.27372869014577
28	24.714599510274418	24.973123500967553	25.048171898265814	25.264105090492215
29	24.816695906598948	25.03057109889944	24.99966190001217	25.153071094489444
30	24.773752308144918	24.942429902072526	25.008070299709466	25.27574749007309
31	24.706524310565126	24.986843500473636	25.01083389960998	25.29579828935126
32	24.843371505638626	25.030453498903675	24.936059902301842	25.190115093155857
33	24.78672750767781	24.94958390181498	24.979062300753757	25.284626289753454
34	24.776378708050366	24.942371102074638	24.976827900834195	25.304422289040794
35	24.875829104470153	25.01240189955353	24.908090703308737	25.20367829266758
36	24.780827907890195	24.968086301148894	24.93384510238158	25.317240688579336
37	24.773223108163968	24.982472700630982	24.937020302267268	25.307283888937782
38	24.911599103182432	25.017066699385598	24.88494310414205	25.186391093289924
39	24.779142307950877	24.974456300919574	24.935530702320897	25.310870688808656
40	24.69919391082902	25.000269499990296	24.974044700934392	25.326491888246295
41	24.860266705030398	25.033707098786547	24.904425503440685	25.201600692742375
42	24.821399906429605	24.93035630250717	24.891391503909908	25.35685228715332
43	24.81763670656508	24.977945100793978	24.894605903794186	25.309812288846757
44	24.925691502675107	24.985236300531493	24.813030706730896	25.276041490062507
45	24.908796303283335	24.884884304144165	24.817440706572135	25.388878686000364
46	25.00291549989504	24.839255505786802	24.805053507018073	25.352775487300082
47	25.11837909573835	24.864696304870932	24.720479510062738	25.296445089327978
48	25.09321269664434	24.812893506735833	24.72779030979955	25.366103486820275
49	25.25089469096779	24.79572390735394	24.717167110181983	25.236214291496285
>>END_MODULE
>>Per sequence GC content	pass
#GC Content	Count
0	1.0
1	0.5
2	0.0
3	0.0
4	0.0
5	4.0
6	8.0
7	19.5
8	31.0
9	78.0
10	125.0
11	243.0
12	361.0
13	607.0
14	853.0
15	1303.5
16	1754.0
17	2579.0
18	3404.0
19	4693.0
20	5982.0
21	7995.5
22	10009.0
23	13041.0
24	16073.0
25	16073.0
26	20248.0
27	24423.0
28	30218.5
29	36014.0
30	43109.0
31	50204.0
32	59999.5
33	69795.0
34	82213.0
35	94631.0
36	111467.0
37	128303.0
38	150468.0
39	172633.0
40	200464.5
41	228296.0
42	261685.0
43	295074.0
44	330147.5
45	365221.0
46	399577.0
47	433933.0
48	461717.5
49	489502.0
50	502538.0
51	515574.0
52	509477.5
53	503381.0
54	479364.0
55	455347.0
56	418865.0
57	382383.0
58	338442.0
59	294501.0
60	252514.0
61	210527.0
62	174878.0
63	139229.0
64	112161.5
65	85094.0
66	65962.0
67	46830.0
68	35467.5
69	24105.0
70	17578.5
71	11052.0
72	7863.0
73	4674.0
74	3215.5
75	1757.0
76	1757.0
77	1198.0
78	639.0
79	413.0
80	187.0
81	133.0
82	79.0
83	54.0
84	29.0
85	24.0
86	19.0
87	11.0
88	3.0
89	2.0
90	1.0
91	0.5
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	0.0
98	0.0
99	0.0
100	0.0
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.0
48	0.0
49	0.0
>>END_MODULE
>>Sequence Length Distribution	pass
#Length	Count
49	5102041.0
>>END_MODULE
>>Sequence Duplication Levels	pass
#Total Deduplicated Percentage	84.6713984422052
#Duplication Level	Percentage of total
1	72.27133390360103
2	20.297375020491547
3	5.397428350777092
4	1.295981586975744
5	0.38857880868299294
6	0.1642803300605766
7	0.083471224361788
8	0.049076887847379486
9	0.01939040566571808
>10	0.033083481536145994
>50	0.0
>100	0.0
>500	0.0
>1k	0.0
>5k	0.0
>10k+	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	pass
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	PolyA	PolyG
1	1.9599999294400025E-5	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
2	1.9599999294400025E-5	0.0	0.0	5.879999788320007E-5	1.9599999294400025E-5	0.0
3	1.9599999294400025E-5	0.0	0.0	5.879999788320007E-5	1.9599999294400025E-5	0.0
4	3.919999858880005E-5	0.0	0.0	5.879999788320007E-5	1.9599999294400025E-5	0.0
5	7.83999971776001E-5	0.0	0.0	7.83999971776001E-5	1.9599999294400025E-5	0.0
