##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	SRR292862_1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5102041
Total Bases	250 Mbp
Sequences flagged as poor quality	0
Sequence length	49
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	37.78225498383882	39.0	38.0	39.0	35.0	39.0
2	37.58777183484021	39.0	37.0	39.0	35.0	39.0
3	37.58654624688433	39.0	37.0	39.0	35.0	39.0
4	37.55924991586701	39.0	37.0	39.0	35.0	39.0
5	37.48417309856977	39.0	37.0	39.0	35.0	39.0
6	37.5380721166294	39.0	37.0	39.0	35.0	39.0
7	37.46880062312318	39.0	37.0	39.0	35.0	39.0
8	37.41177128917624	39.0	37.0	39.0	35.0	39.0
9	37.395079537777136	39.0	37.0	39.0	35.0	39.0
10	37.37987915032435	39.0	37.0	39.0	35.0	39.0
11	37.36157000698348	39.0	37.0	39.0	35.0	39.0
12	37.29537924136635	39.0	37.0	39.0	34.0	39.0
13	37.209093968472615	38.0	37.0	39.0	34.0	39.0
14	37.20939032046195	38.0	37.0	39.0	34.0	39.0
15	37.155138894414996	38.0	37.0	39.0	34.0	39.0
16	37.162290934157525	38.0	37.0	39.0	34.0	39.0
17	37.05820121790476	38.0	37.0	39.0	33.0	39.0
18	36.977250084819	38.0	36.0	39.0	33.0	39.0
19	36.96043387342438	38.0	36.0	39.0	33.0	39.0
20	36.88191686425099	38.0	36.0	39.0	33.0	39.0
21	36.807719106922114	38.0	36.0	39.0	33.0	39.0
22	36.69005639115797	38.0	36.0	39.0	33.0	39.0
23	36.66424887608704	38.0	36.0	39.0	33.0	39.0
24	36.55856411189169	38.0	36.0	39.0	33.0	39.0
25	36.67896337955732	38.0	36.0	39.0	33.0	39.0
26	36.59934602642354	38.0	36.0	39.0	33.0	39.0
27	36.52495383710166	38.0	36.0	39.0	33.0	39.0
28	36.461216011396225	38.0	36.0	39.0	32.0	39.0
29	36.376198466456856	38.0	36.0	39.0	32.0	39.0
30	36.31730909257687	38.0	36.0	39.0	32.0	39.0
31	36.316290088613556	38.0	36.0	39.0	32.0	39.0
32	36.362989242932386	38.0	36.0	39.0	32.0	39.0
33	36.313657612708326	38.0	36.0	39.0	32.0	39.0
34	36.23837479941851	37.0	36.0	39.0	32.0	39.0
35	36.21188755637205	37.0	35.0	39.0	32.0	39.0
36	36.337889287835985	38.0	36.0	39.0	32.0	39.0
37	36.24779965507921	37.0	36.0	39.0	32.0	39.0
38	36.1543276504442	37.0	35.0	39.0	31.0	39.0
39	36.0849861849405	37.0	35.0	39.0	31.0	39.0
40	36.03789973463561	37.0	35.0	39.0	31.0	39.0
41	36.06186739777277	37.0	35.0	39.0	31.0	39.0
42	35.89674328371724	37.0	35.0	39.0	31.0	39.0
43	35.843277425642015	37.0	35.0	39.0	31.0	39.0
44	35.71657675820324	37.0	35.0	39.0	30.0	39.0
45	35.659043704274424	37.0	35.0	39.0	30.0	39.0
46	35.7530415768905	37.0	35.0	39.0	30.0	39.0
47	35.602060626325816	37.0	35.0	39.0	30.0	39.0
48	35.488811830402774	37.0	34.0	39.0	30.0	39.0
49	35.43216430444208	37.0	34.0	39.0	30.0	39.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1104	32	0.12690660360726724
1104	33	0.10647319710453473
1104	34	0.1448853304141906
1104	35	0.08132854529016242
1104	36	0.06758940386776402
1104	37	0.11953034930530748
1104	38	0.15684463199286114
1104	39	0.1390543403854423
1104	40	0.12205914253481609
1104	41	0.11340686647917408
1104	42	0.1313232486005802
1104	43	0.12811259001151853
1104	44	0.14051431761809852
1104	45	0.2256648236942027
1104	46	0.12247129914841537
1104	47	-0.006344041749578366
1104	48	0.1805160399914385
1104	49	0.16620568909178246
1105	1	-0.07292989831918106
1105	2	-0.04579527090827895
1105	3	-0.09770131460582121
1105	4	-0.052974803530389636
1105	5	-0.09448951111278348
1105	6	-0.08259002536834714
1105	7	-0.027577078251489695
1105	8	-0.012780615842977738
1105	9	-0.05795978106059607
1105	10	-0.058805129272556655
1105	11	-0.07380010601605846
1105	12	-0.06559106392270309
1105	13	-0.10707427828483418
1105	14	-0.12029890562453005
1105	15	-0.055183642058104
1105	16	-0.033576185981942785
1105	17	-0.06309722018313835
1105	18	-0.06740408507972262
1105	19	-0.034942040836810406
1105	20	-0.0899413360908099
1105	21	-0.07206265555598179
1105	22	-0.05195303252826733
1105	23	-0.0919409745089581
1105	24	-0.029155407492410745
1105	25	-0.0897688203926208
1105	26	-0.08512758531622211
1105	27	0.012347239862975812
1105	28	-0.014693789896959686
1105	29	-0.05681498668052143
1105	30	-0.09137515518704475
1105	31	0.014214868179209361
1105	32	-0.13679912761448776
1105	33	-0.02792443292786828
1105	34	-0.023142205724219878
1105	35	0.009575096028640928
1105	36	-0.06069930369298504
1105	37	-0.037435436919615483
1105	38	-0.07821346590860401
1105	39	-0.03877561077111835
1105	40	-0.0950258173083185
1105	41	-0.05025098584771115
1105	42	-0.04777136215101763
1105	43	-0.031181149277493603
1105	44	-0.18028731577513213
1105	45	-0.11738272349643353
1105	46	-0.07063896707716566
1105	47	-0.05089739392861503
1105	48	-0.022787797063827497
1105	49	-0.043147828909233965
1106	1	-0.11639784136263387
1106	2	-0.13869461735712463
1106	3	-0.07340086972360638
1106	4	-0.11538311080204267
1106	5	-0.0925189107977431
1106	6	-0.09831735133084152
1106	7	-0.11658177486323495
1106	8	-0.15803710955601957
1106	9	-0.10895261003692269
1106	10	-0.13571076412291205
1106	11	-0.11418403605948413
1106	12	-0.1937278074189024
1106	13	-0.0950370701341896
1106	14	-0.15498773547643196
1106	15	-0.14950178317891272
1106	16	-0.2542645665741148
1106	17	-0.17649028336585815
1106	18	-0.21641805409809223
1106	19	-0.24922905807892448
1106	20	-0.23598516836660366
1106	21	-0.226972642266837
1106	22	-0.22453576316339507
1106	23	-0.1872854249490814
1106	24	-0.08886306518999731
1106	25	-0.13937583980492008
1106	26	-0.14330889587406404
1106	27	-0.13412555755294875
1106	28	-0.14717727946043624
1106	29	-0.1402046339292511
1106	30	-0.2036380318212565
1106	31	-0.14789444034235544
1106	32	-0.19904955378844136
1106	33	-0.28309275364424735
1106	34	-0.2872711415818614
1106	35	-0.2503429466577174
1106	36	-0.20153467879258358
1106	37	-0.32764616148958936
1106	38	-0.20372401860880274
1106	39	-0.23296317019331525
1106	40	-0.15965532111896863
1106	41	-0.3246712224074173
1106	42	-0.2480316975812471
1106	43	-0.3982947989044945
1106	44	-0.27661044068347707
1106	45	-0.25178862329604357
1106	46	-0.2618075900711858
1106	47	-0.24610526620969608
1106	48	-0.3163036413093323
1106	49	-0.27452874087819623
1107	1	-0.1898573143541853
1107	2	-0.19863804919101824
1107	3	-0.16202850405693425
1107	4	-0.2301782685431064
1107	5	-0.22153097441449177
1107	6	-0.23285951503128643
1107	7	-0.22684175092798853
1107	8	-0.2001803432133471
1107	9	-0.309438502458633
1107	10	-0.25611998054516505
1107	11	-0.2771857518984433
1107	12	-0.286209140517073
1107	13	-0.27555994310699106
1107	14	-0.23662540977240099
1107	15	-0.265242938836046
1107	16	-0.2939371672591875
1107	17	-0.3509482729167175
1107	18	-0.4752611222664527
1107	19	-0.3434457930627346
1107	20	-0.4025363764149006
1107	21	-0.40410573895161406
1107	22	-0.43876836637657846
1107	23	-0.41921784398729756
1107	24	-0.6051810859068922
1107	25	-0.5083012914149734
1107	26	-0.5032071209165849
1107	27	-0.5277677296110213
1107	28	-0.4341152219295097
1107	29	-0.48370744342745553
1107	30	-0.4641074935422793
1107	31	-0.5400845112448351
1107	32	-0.45646717135836923
1107	33	-0.45253555172985926
1107	34	-0.5975795415565202
1107	35	-0.4308393484708404
1107	36	-0.29941323231249584
1107	37	-0.3299485866773395
1107	38	-0.3488405706405331
1107	39	-0.4776658096923967
1107	40	-0.48653909581763344
1107	41	-0.4245634898026438
1107	42	-0.4692782003662046
1107	43	-0.41384087738941133
1107	44	-0.329374080706927
1107	45	-0.5962197557591011
1107	46	-0.31512753482670774
1107	47	-0.4499247170197407
1107	48	-0.4386440436040786
1107	49	-0.47255617986954945
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
19	4.0
20	40.0
21	252.0
22	796.0
23	1972.0
24	4161.0
25	8062.0
26	13972.0
27	22350.0
28	34662.0
29	50999.0
30	73055.0
31	103217.0
32	144569.0
33	206196.0
34	299559.0
35	445420.0
36	663546.0
37	1039194.0
38	1979383.0
39	10632.0
>>END_MODULE
>>Per base sequence content	pass
#Base	G	A	T	C
1	20.632507657229723	24.226912327831158	26.891571431903426	28.24900858303569
2	28.817114562583875	26.82614663425872	23.176077965661193	21.18066083749621
3	24.447902319875517	25.277648690004646	24.91238310315421	25.362065886965627
4	24.19574832895306	23.963331537320066	25.42300228477192	26.417917848954957
5	25.32033748846785	24.52351911715331	25.86604066882254	24.290102725556302
6	24.81136470679087	24.5249695171011	24.69870391084666	25.964961865261373
7	26.05259346210664	24.518187917345237	25.114321895884412	24.31489672466372
8	24.651997112528104	24.89831030366083	25.29779748927929	25.151895094531778
9	24.612757913940715	24.50595751778553	25.73683747347385	25.144447094799904
10	24.909207903268516	25.00416989984988	25.010931899606454	25.07569029727515
11	24.744293509205434	24.95912910147135	25.118692695727063	25.177884693596152
12	24.66405111209416	24.921889102811992	25.21302749233101	25.201032292762836
13	24.615737113833465	25.094075096613295	25.267241090379322	25.02294669917392
14	24.738746709405117	25.189095893192547	25.114302295885118	24.957855101517215
15	24.613522313913197	25.08349109699432	25.12288709557606	25.180099493516416
16	24.650742712573262	24.963107901328115	25.210734292413566	25.175415093685054
17	24.859619905053684	24.905503503401874	25.059481097858683	25.175395493685766
18	24.728789909763563	24.821007906443715	25.01818389934538	25.432018284447345
19	24.741079109321152	24.87377110454424	25.06434189768369	25.320807888450915
20	24.99297830025278	24.872399104593633	24.910148703234647	25.22447389191894
21	24.841411505709186	24.800996307164134	24.950152301794517	25.40743988533216
22	24.80611190697997	24.81377550670408	25.007737099721467	25.372375486594485
23	24.998740700045335	24.87369270454706	24.82147830642678	25.30608828898082
24	24.936647902280676	24.79390110741956	24.8357667059124	25.433684284387365
25	24.917302702977103	24.838824305802326	24.814304706685032	25.42956828453554
26	25.107383496134194	24.839745505769162	24.738825109402296	25.31404588869435
27	24.993762300224557	24.874555104516016	24.72806470978967	25.403617885469753
28	24.975181500893466	24.903465103475256	24.77153750822465	25.349815887406628
29	25.11569389583502	24.882179504241538	24.681495111466177	25.320631488457266
30	25.03341309879713	24.861540704984534	24.66828471194175	25.436761484276587
31	24.96418590128931	24.91069750321489	24.74850750905373	25.37660908644207
32	25.1174970957701	24.912677103143626	24.679221511548025	25.290604289538244
33	25.003444699875992	24.8942139038083	24.699742710809264	25.40259868550645
34	24.9929195002549	24.883806304182972	24.746175109137695	25.377099086424433
35	25.095407896565312	24.933531502392867	24.6351999131328	25.33586068790902
36	25.026102299060316	24.910129103235352	24.68712031126367	25.376648286440663
37	24.963637101309065	24.895840703749737	24.734905109543416	25.405617085397786
38	25.12263229558524	24.944840701985736	24.681044311482406	25.251482690946624
39	25.01030469962903	24.943390302037947	24.679182311549436	25.36712268678358
40	24.902779103499952	24.964519101277315	24.771419908228882	25.361281886993854
41	25.07651349724551	24.950152301794517	24.636728713077765	25.336605487882203
42	25.002033499926796	24.900015503599445	24.691765511096442	25.406185485377325
43	24.932179102441552	24.905738703393407	24.75189830893166	25.41018388523338
44	25.047172298301795	24.92737710261442	24.66450191207793	25.360948687005845
45	25.008187899705238	24.91912550291148	24.66013111223528	25.412555485148005
46	25.05042589818467	24.922222302799998	24.618147913746675	25.40920388526866
47	25.137587095046865	24.94174390209722	24.58921831478814	25.331450688067775
48	25.08876349680451	24.89270470386263	24.58698391486858	25.43154788446428
49	25.142349894875405	24.906973503348954	24.603055914289985	25.347620687485655
>>END_MODULE
>>Per sequence GC content	warn
#GC Content	Count
0	0.0
1	0.5
2	1.0
3	0.5
4	0.0
5	2.5
6	5.0
7	15.0
8	25.0
9	65.0
10	105.0
11	209.0
12	313.0
13	537.0
14	761.0
15	1151.5
16	1542.0
17	2250.0
18	2958.0
19	4010.5
20	5063.0
21	6885.5
22	8708.0
23	11316.5
24	13925.0
25	13925.0
26	17918.0
27	21911.0
28	27310.0
29	32709.0
30	39511.5
31	46314.0
32	55691.0
33	65068.0
34	77192.5
35	89317.0
36	105711.5
37	122106.0
38	144203.0
39	166300.0
40	194176.5
41	222053.0
42	254162.5
43	286272.0
44	322792.5
45	359313.0
46	393934.5
47	428556.0
48	457701.5
49	486847.0
50	500530.0
51	514213.0
52	509823.5
53	505434.0
54	484233.5
55	463033.0
56	427410.0
57	391787.0
58	348815.5
59	305844.0
60	263844.5
61	221845.0
62	185128.0
63	148411.0
64	120410.0
65	92409.0
66	71958.0
67	51507.0
68	38978.0
69	26449.0
70	19423.5
71	12398.0
72	8879.5
73	5361.0
74	3729.5
75	2098.0
76	2098.0
77	1403.0
78	708.0
79	481.0
80	254.0
81	163.5
82	73.0
83	53.5
84	34.0
85	21.0
86	8.0
87	5.5
88	3.0
89	1.5
90	0.0
91	0.0
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	0.0
98	0.0
99	0.0
100	0.0
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.0
48	0.0
49	0.0
>>END_MODULE
>>Sequence Length Distribution	pass
#Length	Count
49	5102041.0
>>END_MODULE
>>Sequence Duplication Levels	pass
#Total Deduplicated Percentage	85.8248414834235
#Duplication Level	Percentage of total
1	74.2710442967328
2	19.06868809315727
3	4.859334283726309
4	1.1423957858605702
5	0.33064444584783853
6	0.16223221408584593
7	0.08349357703570462
8	0.029880669297070537
9	0.023705385513663055
>10	0.02858124874294762
>50	0.0
>100	0.0
>500	0.0
>1k	0.0
>5k	0.0
>10k+	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	pass
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	PolyA	PolyG
1	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	1.9599999294400025E-5	0.0	0.0
3	1.9599999294400025E-5	0.0	0.0	1.9599999294400025E-5	0.0	0.0
4	5.879999788320007E-5	0.0	0.0	1.9599999294400025E-5	0.0	0.0
5	7.83999971776001E-5	0.0	0.0	1.9599999294400025E-5	0.0	0.0
6	9.799999647200012E-5	0.0	0.0	1.9599999294400025E-5	0.0	0.0
7	9.799999647200012E-5	0.0	0.0	1.9599999294400025E-5	0.0	0.0
8	9.799999647200012E-5	0.0	0.0	1.9599999294400025E-5	0.0	0.0
9	9.799999647200012E-5	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
10	9.799999647200012E-5	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
11	1.3719999506080018E-4	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
12	1.3719999506080018E-4	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
13	1.3719999506080018E-4	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
14	1.3719999506080018E-4	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
15	1.3719999506080018E-4	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
16	1.3719999506080018E-4	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
17	1.3719999506080018E-4	0.0	0.0	1.9599999294400025E-5	1.9599999294400025E-5	0.0
18	1.3719999506080018E-4	0.0	0.0	3.919999858880005E-5	1.9599999294400025E-5	0.0
19	1.3719999506080018E-4	0.0	0.0	5.879999788320007E-5	1.9599999294400025E-5	0.0
20	1.567999943552002E-4	0.0	0.0	5.879999788320007E-5	1.9599999294400025E-5	1.9599999294400025E-5
21	1.7639999364960023E-4	0.0	0.0	5.879999788320007E-5	1.9599999294400025E-5	1.9599999294400025E-5
22	1.9599999294400025E-4	0.0	0.0	7.83999971776001E-5	1.9599999294400025E-5	1.9599999294400025E-5
23	1.9599999294400025E-4	0.0	0.0	7.83999971776001E-5	1.9599999294400025E-5	1.9599999294400025E-5
24	1.9599999294400025E-4	0.0	0.0	7.83999971776001E-5	1.9599999294400025E-5	1.9599999294400025E-5
25	2.1559999223840027E-4	0.0	0.0	7.83999971776001E-5	1.9599999294400025E-5	1.9599999294400025E-5
26	2.1559999223840027E-4	0.0	0.0	7.83999971776001E-5	3.919999858880005E-5	1.9599999294400025E-5
27	2.1559999223840027E-4	0.0	0.0	7.83999971776001E-5	3.919999858880005E-5	1.9599999294400025E-5
28	2.1559999223840027E-4	0.0	0.0	9.799999647200012E-5	3.919999858880005E-5	3.919999858880005E-5
29	2.1559999223840027E-4	0.0	0.0	1.1759999576640015E-4	3.919999858880005E-5	3.919999858880005E-5
30	2.1559999223840027E-4	0.0	0.0	1.3719999506080018E-4	3.919999858880005E-5	3.919999858880005E-5
31	2.351999915328003E-4	0.0	0.0	1.3719999506080018E-4	3.919999858880005E-5	3.919999858880005E-5
32	2.351999915328003E-4	0.0	0.0	1.567999943552002E-4	3.919999858880005E-5	3.919999858880005E-5
33	2.351999915328003E-4	0.0	0.0	1.567999943552002E-4	3.919999858880005E-5	3.919999858880005E-5
34	2.351999915328003E-4	0.0	0.0	1.567999943552002E-4	3.919999858880005E-5	5.879999788320007E-5
35	2.351999915328003E-4	0.0	0.0	1.7639999364960023E-4	3.919999858880005E-5	5.879999788320007E-5
36	0.012093199564644816	0.0	0.0	1.7639999364960023E-4	3.919999858880005E-5	9.799999647200012E-5
37	0.025264399090481632	0.0	1.9599999294400025E-5	1.9599999294400025E-4	3.919999858880005E-5	1.567999943552002E-4
38	0.04114039851894565	0.0	1.9599999294400025E-5	2.1559999223840027E-4	3.919999858880005E-5	1.7639999364960023E-4
>>END_MODULE
